1.8848e-20,-2.5503e-16,-5.1005e-17,-5.8436e-25,3.9426e-24,9.1068e-25,-3.5595e-25,2.5696e-24,5.8922e-25,-2.6127e-25,1.8876e-24,4.2979e-25,-2.0292e-25,1.4765e-24,3.3353e-25,-2.5609e-24,-4.2265e-21,-6.3877e-22,4.5319e-25,3.5546e-25,-2.7187e-25,3.8142e-25,4.1936e-25,-1.5056e-25,3.4447e-25,4.4952e-25,-7.9551e-26,3.2008e-25,4.6495e-25,-3.4497e-26,-8.6642e-26,-8.8851e-22,-1.0219e-22,-3.3243e-26,3.9862e-26,-5.2737e-26,-2.7622e-26,2.9988e-26,-4.0292e-26,-2.2861e-26,2.7112e-26,-3.4039e-26,-1.9055e-26,2.5955e-26,-3.0115e-26,-6.0514e-25,4.6323e-21,3.4501e-22,1.2024e-25,2.5747e-25,-2.5807e-25,1.1602e-25,2.0571e-25,-1.5861e-25,1.1863e-25,1.8057e-25,-1.0178e-25,1.2031e-25,1.6541e-25,-6.7044e-26
-2.5503e-16,3.4729e-12,6.9456e-13,-1.0183e-23,-1.9161e-23,-3.1237e-25,-8.7887e-24,-1.4494e-23,-3.5853e-25,-7.7717e-24,-1.1873e-23,-4.0722e-25,-7.0919e-24,-1.0218e-23,-4.4777e-25,-4.2265e-21,1.145e-16,1.7287e-17,-2.461e-24,-1.3382e-24,-1.0807e-24,-2.044e-24,-3.9988e-25,-5.3099e-25,-1.8915e-24,-1.8941e-25,-2.8778e-25,-1.8338e-24,-1.5433e-25,-1.5907e-25,-8.8851e-22,2.4055e-17,2.7834e-18,-6.583e-28,1.5271e-25,7.2484e-25,-5.079e-28,1.6587e-25,5.8068e-25,-7.2469e-27,1.3597e-25,4.9986e-25,-1.6483e-26,1.0445e-25,4.4701e-25,4.6323e-21,-1.2545e-16,-9.3591e-18,2.0138e-24,3.4731e-25,-1.7752e-24,1.4868e-24,-3.5534e-25,-1.5912e-24,1.2304e-24,-5.5893e-25,-1.4512e-24,1.0701e-24,-6.5105e-25,-1.3672e-24
-5.1005e-17,6.9456e-13,2.3384e-13,-2.2422e-24,-4.9061e-24,-7.5917e-25,-2.0026e-24,-3.6341e-24,-7.8699e-25,-1.8037e-24,-2.9359e-24,-7.7786e-25,-1.6664e-24,-2.4991e-24,-7.6618e-25,-6.3877e-22,1.7287e-17,2.1615e-14,-2.3075e-26,6.2534e-25,-9.8371e-25,-4.8061e-26,4.8845e-25,-6.978e-25,-7.1223e-26,3.9887e-25,-5.4743e-25,-9.2366e-26,3.3384e-25,-4.5642e-25,-1.0219e-22,2.7834e-18,2.2903e-14,-1.732e-25,-1.5794e-25,7.2081e-25,-1.6549e-25,-1.461e-25,4.5883e-25,-1.6372e-25,-1.4829e-25,3.271e-25,-1.6363e-25,-1.5308e-25,2.4719e-25,3.4501e-22,-9.3591e-18,-1.3206e-14,1.9123e-25,1.0957e-25,-1.5345e-25,1.696e-25,9.5501e-26,-1.3784e-25,1.6661e-25,9.8918e-26,-1.1409e-25,1.6691e-25,1.0394e-25,-9.7363e-26
-5.8436e-25,-1.0183e-23,-2.2422e-24,2.1072e-24,-2.4883e-24,-2.9148e-25,3.0681e-25,-2.7818e-25,-9.2114e-27,2.5701e-25,-1.7113e-25,-3.3519e-27,2.232e-25,-1.0846e-25,2.0806e-28,4.5319e-25,-2.461e-24,-2.3075e-26,-3.6711e-25,-3.914e-25,3.9072e-26,-1.0531e-26,2.7708e-27,-1.4599e-26,-4.703e-27,3.4225e-27,-1.667e-26,-9.371e-28,4.4205e-27,-1.6129e-26,-3.3243e-26,-6.583e-28,-1.732e-25,-1.3948e-25,-5.3083e-26,6.8707e-26,3.6206e-28,-7.7573e-27,3.7027e-27,-1.2952e-27,-7.5216e-27,2.1023e-27,-2.209e-27,-7.2449e-27,1.082e-27,1.2024e-25,2.0138e-24,1.9123e-25,-5.4142e-25,-6.7122e-27,2.9732e-26,-4.7167e-27,3.8882e-26,-2.8449e-26,-6.7048e-27,3.089e-26,-2.5627e-26,-6.5806e-27,2.621e-26,-2.136e-26
3.9426e-24,-1.9161e-23,-4.9061e-24,-2.4883e-24,3.08e-24,-5.2496e-25,-7.6412e-25,9.3188e-25,-1.3415e-27,-6.3033e-25,6.7736e-25,3.9739e-27,-5.5104e-25,5.2566e-25,7.564e-27,3.5546e-25,-1.3382e-24,6.2534e-25,-3.914e-25,-9.9808e-25,8.9518e-26,1.2376e-27,-3.811e-26,-9.3174e-27,-1.6521e-27,-2.8515e-26,-1.7072e-26,-2.5141e-27,-2.1555e-26,-1.8871e-26,3.9862e-26,1.5271e-25,-1.5794e-25,-5.3083e-26,-1.0507e-25,-1.2731e-25,-1.2932e-26,2.0127e-26,-3.021e-26,-1.3542e-26,1.1985e-26,-2.3229e-26,-1.3687e-26,7.4058e-27,-1.9334e-26,2.5747e-25,3.4731e-25,1.0957e-25,-6.7122e-27,-1.0466e-24,2.3287e-25,3.8675e-26,-7.4883e-26,2.2278e-26,3.6842e-26,-5.1266e-26,8.9252e-27,3.6961e-26,-3.6521e-26,3.7438e-27
9.1068e-25,-3.1237e-25,-7.5917e-25,-2.9148e-25,-5.2496e-25,9.4297e-25,-1.397e-25,-2.2682e-25,4.3227e-25,-1.2942e-25,-2.1259e-25,3.1274e-25,-1.2182e-25,-2.0266e-25,2.4127e-25,-2.7187e-25,-1.0807e-24,-9.8371e-25,3.9072e-26,8.9518e-26,4.4494e-25,6.8927e-26,1.1794e-25,1.762e-25,6.7557e-26,1.1059e-25,1.4278e-25,6.6742e-26,1.0574e-25,1.2423e-25,-5.2737e-26,7.2484e-25,7.2081e-25,6.8707e-26,-1.2731e-25,-3.3952e-25,8.5905e-27,-3.4272e-26,-9.0678e-26,7.8321e-27,-2.5029e-26,-6.7913e-26,8.1239e-27,-1.8878e-26,-5.3911e-26,-2.5807e-25,-1.7752e-24,-1.5345e-25,2.9732e-26,2.3287e-25,-6.5596e-25,6.7195e-26,1.9137e-25,-2.3295e-25,6.9159e-26,1.6513e-25,-1.5891e-25,6.9941e-26,1.4907e-25,-1.1307e-25
-3.5595e-25,-8.7887e-24,-2.0026e-24,3.0681e-25,-7.6412e-25,-1.397e-25,1.9011e-24,-2.249e-24,-2.5715e-25,1.6512e-25,-1.0573e-25,2.5866e-27,1.4529e-25,-6.7307e-26,4.3218e-27,3.8142e-25,-2.044e-24,-4.8061e-26,-1.0531e-26,1.2376e-27,6.8927e-26,-3.4947e-25,-3.9649e-25,5.2316e-26,-1.956e-27,-2.8392e-28,-9.8822e-27,4.2609e-28,1.5192e-27,-1.0303e-26,-2.7622e-26,-5.079e-28,-1.6549e-25,3.6206e-28,-1.2932e-26,8.5905e-27,-1.4286e-25,-5.0481e-26,6.9038e-26,-1.3783e-27,-6.6471e-27,-1.3524e-28,-2.2397e-27,-6.5932e-27,-2.6391e-28,1.1602e-25,1.4868e-24,1.696e-25,-4.7167e-27,3.8675e-26,6.7195e-26,-5.1687e-25,2.7156e-27,7.1261e-26,7.0316e-28,3.015e-26,-1.5198e-26,7.1908e-28,2.5883e-26,-1.2469e-26
2.5696e-24,-1.4494e-23,-3.6341e-24,-2.7818e-25,9.3188e-25,-2.2682e-25,-2.249e-24,2.5773e-24,-5.0332e-25,-4.152e-25,4.6598e-25,6.4548e-27,-3.6407e-25,3.671e-25,8.0483e-27,4.1936e-25,-3.9988e-25,4.8845e-25,2.7708e-27,-3.811e-26,1.1794e-25,-3.9649e-25,-9.6595e-25,1.0213e-25,-1.7719e-27,-2.104e-26,-1.1889e-26,-2.4975e-27,-1.6888e-26,-1.4372e-26,2.9988e-26,1.6587e-25,-1.461e-25,-7.7573e-27,2.0127e-26,-3.4272e-26,-5.0481e-26,-1.2e-25,-1.1302e-25,-9.8986e-27,4.8746e-27,-1.6634e-26,-1.055e-26,1.755e-27,-1.4095e-26,2.0571e-25,-3.5534e-25,9.5501e-26,3.8882e-26,-7.4883e-26,1.9137e-25,2.7156e-27,-9.8009e-25,2.3242e-25,2.8282e-26,-2.2183e-26,3.8056e-27,2.8313e-26,-1.338e-26,8.8395e-28
5.8922e-25,-3.5853e-25,-7.8699e-25,-9.2114e-27,-1.3415e-27,4.3227e-25,-2.5715e-25,-5.0332e-25,7.3525e-25,-8.3345e-26,-1.4018e-25,2.1935e-25,-7.9029e-26,-1.3418e-25,1.7073e-25,-1.5056e-25,-5.3099e-25,-6.978e-25,-1.4599e-26,-9.3174e-27,1.762e-25,5.2316e-26,1.0213e-25,4.1963e-25,4.8078e-26,7.4612e-26,9.6999e-26,4.7655e-26,7.2263e-26,8.5502e-26,-4.0292e-26,5.8068e-25,4.5883e-25,3.7027e-27,-3.021e-26,-9.0678e-26,6.9038e-26,-1.1302e-25,-2.9762e-25,4.2456e-27,-1.7644e-26,-4.7432e-26,4.643e-27,-1.3625e-26,-3.7923e-26,-1.5861e-25,-1.5912e-24,-1.3784e-25,-2.8449e-26,2.2278e-26,-2.3295e-25,7.1261e-26,2.3242e-25,-4.8731e-25,5.1242e-26,1.1955e-25,-1.0165e-25,5.2325e-26,1.0789e-25,-7.1913e-26
-2.6127e-25,-7.7717e-24,-1.8037e-24,2.5701e-25,-6.3033e-25,-1.2942e-25,1.6512e-25,-4.152e-25,-8.3345e-26,1.8354e-24,-2.2003e-24,-2.4659e-25,1.0648e-25,-4.7159e-26,6.2748e-27,3.4447e-25,-1.8915e-24,-7.1223e-26,-4.703e-27,-1.6521e-27,6.7557e-26,-1.956e-27,-1.7719e-27,4.8078e-26,-3.4444e-25,-3.9603e-25,5.9388e-26,1.3617e-27,2.3799e-28,-6.6158e-27,-2.2861e-26,-7.2469e-27,-1.6372e-25,-1.2952e-27,-1.3542e-26,7.8321e-27,-1.3783e-27,-9.8986e-27,4.2456e-27,-1.4437e-25,-5.0293e-26,7.1544e-26,-2.2639e-27,-6.4893e-27,-6.9135e-28,1.1863e-25,1.2304e-24,1.6661e-25,-6.7048e-27,3.6842e-26,6.9159e-26,7.0316e-28,2.8282e-26,5.1242e-26,-5.0499e-25,7.1853e-27,9.0071e-26,4.4897e-27,2.6011e-26,-8.1649e-27
1.8876e-24,-1.1873e-23,-2.9359e-24,-1.7113e-25,6.7736e-25,-2.1259e-25,-1.0573e-25,4.6598e-25,-1.4018e-25,-2.2003e-24,2.4677e-24,-4.9915e-25,-2.7276e-25,2.8756e-25,8.3919e-27,4.4952e-25,-1.8941e-25,3.9887e-25,3.4225e-27,-2.8515e-26,1.1059e-25,-2.8392e-28,-2.104e-26,7.4612e-26,-3.9603e-25,-9.5537e-25,1.1209e-25,-9.5908e-28,-1.4003e-26,-1.1093e-26,2.7112e-26,1.3597e-25,-1.4829e-25,-7.5216e-27,1.1985e-26,-2.5029e-26,-6.6471e-27,4.8746e-27,-1.7644e-26,-5.0293e-26,-1.2334e-25,-1.1018e-25,-8.8375e-27,-9.5925e-28,-1.1147e-26,1.8057e-25,-5.5893e-25,9.8918e-26,3.089e-26,-5.1266e-26,1.6513e-25,3.015e-26,-2.2183e-26,1.1955e-25,7.1853e-27,-9.6274e-25,2.407e-25,2.3755e-26,-1.6163e-27,-9.499e-28
4.2979e-25,-4.0722e-25,-7.7786e-25,-3.3519e-27,3.9739e-27,3.1274e-25,2.5866e-27,6.4548e-27,2.1935e-25,-2.4659e-25,-4.9915e-25,6.8851e-25,-5.7636e-26,-9.9874e-26,1.3445e-25,-7.9551e-26,-2.8778e-25,-5.4743e-25,-1.667e-26,-1.7072e-26,1.4278e-25,-9.8822e-27,-1.1889e-26,9.6999e-26,5.9388e-26,1.1209e-25,4.279e-25,3.7843e-26,5.4773e-26,6.6113e-26,-3.4039e-26,4.9986e-25,3.271e-25,2.1023e-27,-2.3229e-26,-6.7913e-26,-1.3524e-28,-1.6634e-26,-4.7432e-26,7.1544e-26,-1.1018e-25,-2.8637e-25,2.9313e-27,-1.1342e-26,-2.9365e-26,-1.0178e-25,-1.4512e-24,-1.1409e-25,-2.5627e-26,8.9252e-27,-1.5891e-25,-1.5198e-26,3.8056e-27,-1.0165e-25,9.0071e-26,2.407e-25,-4.4485e-25,4.3286e-26,8.7771e-26,-5.1113e-26
-2.0292e-25,-7.0919e-24,-1.6664e-24,2.232e-25,-5.5104e-25,-1.2182e-25,1.4529e-25,-3.6407e-25,-7.9029e-26,1.0648e-25,-2.7276e-25,-5.7636e-26,1.8014e-24,-2.1888e-24,-2.417e-25,3.2008e-25,-1.8338e-24,-9.2366e-26,-9.371e-28,-2.5141e-27,6.6742e-26,4.2609e-28,-2.4975e-27,4.7655e-26,1.3617e-27,-9.5908e-28,3.7843e-26,-3.4194e-25,-3.9534e-25,6.3901e-26,-1.9055e-26,-1.6483e-26,-1.6363e-25,-2.209e-27,-1.3687e-26,8.1239e-27,-2.2397e-27,-1.055e-26,4.643e-27,-2.2639e-27,-8.8375e-27,2.9313e-27,-1.4524e-25,-5.033e-26,7.3334e-26,1.2031e-25,1.0701e-24,1.6691e-25,-6.5806e-27,3.6961e-26,6.9941e-26,7.1908e-28,2.8313e-26,5.2325e-26,4.4897e-27,2.3755e-26,4.3286e-26,-4.9724e-25,1.0602e-26,1.0152e-25
1.4765e-24,-1.0218e-23,-2.4991e-24,-1.0846e-25,5.2566e-25,-2.0266e-25,-6.7307e-26,3.671e-25,-1.3418e-25,-4.7159e-26,2.8756e-25,-9.9874e-26,-2.1888e-24,2.441e-24,-4.9795e-25,4.6495e-25,-1.5433e-25,3.3384e-25,4.4205e-27,-2.1555e-26,1.0574e-25,1.5192e-27,-1.6888e-26,7.2263e-26,2.3799e-28,-1.4003e-26,5.4773e-26,-3.9534e-25,-9.4978e-25,1.1963e-25,2.5955e-26,1.0445e-25,-1.5308e-25,-7.2449e-27,7.4058e-27,-1.8878e-26,-6.5932e-27,1.755e-27,-1.3625e-26,-6.4893e-27,-9.5925e-28,-1.1342e-26,-5.033e-26,-1.2439e-25,-1.099e-25,1.6541e-25,-6.5105e-25,1.0394e-25,2.621e-26,-3.6521e-26,1.4907e-25,2.5883e-26,-1.338e-26,1.0789e-25,2.6011e-26,-1.6163e-27,8.7771e-26,1.0602e-26,-9.56e-25,2.4868e-25
3.3353e-25,-4.4777e-25,-7.6618e-25,2.0806e-28,7.564e-27,2.4127e-25,4.3218e-27,8.0483e-27,1.7073e-25,6.2748e-27,8.3919e-27,1.3445e-25,-2.417e-25,-4.9795e-25,6.7899e-25,-3.4497e-26,-1.5907e-25,-4.5642e-25,-1.6129e-26,-1.8871e-26,1.2423e-25,-1.0303e-26,-1.4372e-26,8.5502e-26,-6.6158e-27,-1.1093e-26,6.6113e-26,6.3901e-26,1.1963e-25,4.3877e-25,-3.0115e-26,4.4701e-25,2.4719e-25,1.082e-27,-1.9334e-26,-5.3911e-26,-2.6391e-28,-1.4095e-26,-3.7923e-26,-6.9135e-28,-1.1147e-26,-2.9365e-26,7.3334e-26,-1.099e-25,-2.8265e-25,-6.7044e-26,-1.3672e-24,-9.7363e-26,-2.136e-26,3.7438e-27,-1.1307e-25,-1.2469e-26,8.8395e-28,-7.1913e-26,-8.1649e-27,-9.499e-28,-5.1113e-26,1.0152e-25,2.4868e-25,-4.3118e-25
-2.5609e-24,-4.2265e-21,-6.3877e-22,4.5319e-25,3.5546e-25,-2.7187e-25,3.8142e-25,4.1936e-25,-1.5056e-25,3.4447e-25,4.4952e-25,-7.9551e-26,3.2008e-25,4.6495e-25,-3.4497e-26,-9.4418e-25,-4.0504e-21,-4.6892e-22,-7.1155e-26,-3.0117e-25,-6.4714e-25,-7.5661e-26,-2.1615e-25,-4.3278e-25,-6.5339e-26,-1.5189e-25,-3.1843e-25,-5.2275e-26,-1.0445e-25,-2.4555e-25,6.0508e-25,-8.1185e-21,-2.8972e-22,-2.043e-25,-1.5058e-25,2.3761e-25,-1.6656e-25,-1.3515e-25,1.3282e-25,-1.5602e-25,-1.2844e-25,7.8219e-26,-1.499e-25,-1.243e-25,4.6069e-26,-8.9332e-25,6.7199e-21,4.2681e-22,1.595e-25,4.6023e-25,-5.2244e-25,1.6047e-25,3.583e-25,-3.428e-25,1.6918e-25,3.1098e-25,-2.3912e-25,1.7485e-25,2.8302e-25,-1.7522e-25
-4.2265e-21,1.145e-16,1.7287e-17,-2.461e-24,-1.3382e-24,-1.0807e-24,-2.044e-24,-3.9988e-25,-5.3099e-25,-1.8915e-24,-1.8941e-25,-2.8778e-25,-1.8338e-24,-1.5433e-25,-1.5907e-25,-4.0504e-21,1.0983e-16,1.2746e-17,-3.2989e-24,-9.942e-25,3.6275e-25,-2.4532e-24,2.6243e-25,3.2882e-25,-2.0918e-24,6.7722e-25,2.6752e-25,-1.9012e-24,8.7715e-25,2.239e-25,-8.1185e-21,2.1973e-16,7.8629e-18,-7.6065e-25,1.5413e-24,6.7864e-24,-6.2447e-25,1.8695e-24,5.5002e-24,-5.3473e-25,1.8631e-24,4.7827e-24,-4.7286e-25,1.8156e-24,4.3428e-24,6.7199e-21,-1.8202e-16,-1.1581e-17,3.3615e-24,1.1427e-24,-4.0124e-24,2.477e-24,-1.507e-25,-3.0863e-24,2.0439e-24,-5.584e-25,-2.552e-24,1.7713e-24,-7.5633e-25,-2.2383e-24
-6.3877e-22,1.7287e-17,2.1615e-14,-2.3075e-26,6.2534e-25,-9.8371e-25,-4.8061e-26,4.8845e-25,-6.978e-25,-7.1223e-26,3.9887e-25,-5.4743e-25,-9.2366e-26,3.3384e-25,-4.5642e-25,-4.6892e-22,1.2746e-17,1.7665e-13,-5.3274e-25,-2.2646e-26,-1.6074e-24,-5.6873e-25,-1.3567e-25,-1.1164e-24,-5.8397e-25,-1.9408e-25,-8.9184e-25,-5.93e-25,-2.3113e-25,-7.6518e-25,-2.8972e-22,7.8629e-18,1.459e-13,-2.8685e-25,-1.4343e-25,6.7807e-25,-2.5995e-25,-9.1184e-26,4.2394e-25,-2.5293e-25,-7.2852e-26,2.9662e-25,-2.4989e-25,-6.3097e-26,2.2257e-25,4.2681e-22,-1.1581e-17,-5.7629e-14,2.2452e-25,1.6632e-25,-7.9981e-25,2.0113e-25,1.3209e-25,-5.7741e-25,1.9766e-25,1.289e-25,-4.4881e-25,1.979e-25,1.3068e-25,-3.6992e-25
4.5319e-25,-2.461e-24,-2.3075e-26,-3.6711e-25,-3.914e-25,3.9072e-26,-1.0531e-26,2.7708e-27,-1.4599e-26,-4.703e-27,3.4225e-27,-1.667e-26,-9.371e-28,4.4205e-27,-1.6129e-26,-7.1155e-26,-3.2989e-24,-5.3274e-25,-6.3922e-25,1.5383e-25,4.7791e-25,1.2006e-26,-5.6394e-27,-1.0455e-26,-4.6423e-28,-1.8612e-26,-1.3188e-26,-7.6041e-27,-2.4519e-26,-1.577e-26,-2.043e-25,-7.6065e-25,-2.8685e-25,3.5868e-25,-3.9037e-25,1.7257e-25,6.67e-27,-9.7528e-26,7.9914e-26,1.0496e-26,-7.7367e-26,6.0495e-26,1.0361e-26,-6.6104e-26,4.6952e-26,1.595e-25,3.3615e-24,2.2452e-25,-7.9969e-25,-1.0028e-25,1.5407e-25,-1.6941e-26,7.0943e-26,-4.408e-26,-1.9154e-26,5.4915e-26,-4.4863e-26,-1.8324e-26,4.5448e-26,-4.0125e-26
