2.4054e-19,-2.3668e-14,-4.7336e-15,-2.2826e-25,6.1619e-25,2.218e-25,1.5531e-25,1.2007e-24,1.7475e-25,1.609e-25,1.1711e-24,1.4916e-25,2.2277e-27,5.7186e-25,9.522e-26,-1.3722e-24,-5.391e-20,-8.1439e-21,1.3394e-25,5.1805e-25,4.9268e-26,1.1653e-25,3.2989e-25,-7.343e-26,8.4986e-26,3.9744e-25,2.3479e-26,4.2309e-26,4.18e-25,7.6316e-26,-3.6204e-25,-1.1309e-20,-1.3102e-21,-6.8308e-27,3.8765e-26,1.7843e-27,-1.8866e-26,1.6927e-27,-7.9054e-26,-1.3454e-26,2.7715e-27,-6.4331e-26,-5.9587e-27,1.4321e-26,-1.7859e-26,-6.9529e-25,5.9177e-20,4.41e-21,5.6221e-26,5.0931e-26,4.9917e-26,-1.6454e-26,9.3092e-26,-1.2082e-25,2.142e-26,4.3701e-26,-5.7258e-26,4.8848e-26,2.42e-27,1.852e-26
-2.3668e-14,2.3556e-09,4.7113e-10,-4.3693e-24,-2.9906e-24,3.612e-27,-6.333e-24,-2.457e-24,-1.1286e-25,-6.3882e-24,-2.3434e-24,-8.319e-26,-3.6646e-24,-1.5625e-24,-5.2143e-26,-5.391e-20,1.0611e-14,1.6027e-15,3.296e-25,1.6978e-24,3.6137e-25,2.5019e-26,1.4528e-24,3.252e-25,-4.3215e-26,1.3625e-24,3.0673e-25,-5.2292e-27,8.3502e-25,1.7917e-25,-1.1309e-20,2.226e-15,2.5801e-16,2.6194e-26,2.4724e-25,2.848e-25,-1.3856e-26,2.5297e-25,2.7912e-25,-2.9153e-26,2.5509e-25,2.2746e-25,-8.4466e-27,1.5265e-25,1.5785e-25,5.9177e-20,-1.1646e-14,-8.6804e-16,-3.7495e-26,-1.087e-24,-6.7397e-25,1.7047e-27,-1.3679e-24,-1.0725e-24,1.5779e-26,-1.3498e-24,-8.8245e-25,-6.1469e-26,-7.5045e-25,-5.9332e-25
-4.7336e-15,4.7113e-10,1.5943e-10,-9.9139e-25,-6.6841e-25,-2.0209e-25,-1.5529e-24,-8.0474e-25,-5.3632e-25,-1.4753e-24,-7.542e-25,-5.0369e-25,-8.4388e-25,-4.0501e-25,-3.4539e-25,-8.1439e-21,1.6027e-15,1.4846e-11,1.4359e-25,9.8492e-25,-1.2058e-24,1.9645e-26,9.3268e-25,-1.7182e-24,4.8339e-26,8.0298e-25,-1.3297e-24,1.2408e-26,5.9838e-25,-7.3416e-25,-1.3102e-21,2.5801e-16,1.5732e-11,-1.5864e-25,-3.9917e-26,5.5955e-25,-1.9627e-25,-1.0307e-25,4.7528e-25,-1.7075e-25,-1.1803e-25,3.4079e-25,-1.1954e-25,-9.7564e-26,1.1688e-25,4.41e-21,-8.6804e-16,-9.0702e-12,1.5278e-25,5.0525e-25,4.8849e-25,-2.0583e-26,2.9691e-25,-9.0881e-26,4.4251e-26,2.946e-25,4.8565e-26,5.9354e-26,3.1534e-25,8.3197e-26
-2.2826e-25,-4.3693e-24,-9.9139e-25,2.2172e-24,-2.2524e-24,-8.5451e-26,1.0842e-25,-3.9054e-25,1.493e-26,1.2301e-25,-8.154e-26,5.4421e-28,4.473e-26,5.0777e-26,-6.7693e-27,1.3394e-25,3.296e-25,1.4359e-25,-5.1607e-25,-3.8083e-25,-1.3894e-25,3.0832e-26,7.4346e-26,7.6576e-26,-1.5203e-26,-1.8069e-27,-3.6466e-26,-1.6918e-27,-3.2546e-26,-1.5809e-26,-6.8308e-27,2.6194e-26,-1.5864e-25,-3.7919e-25,-9.3251e-26,4.4865e-26,7.1947e-27,1.2839e-26,5.1679e-26,-2.3422e-27,-2.9954e-27,-2.786e-27,-2.0327e-27,-6.1364e-27,-9.3232e-27,5.6221e-26,-3.7495e-26,1.5278e-25,-8.3736e-25,1.3705e-25,-2.7694e-25,2.3286e-26,9.959e-27,1.152e-25,-1.107e-27,1.8769e-26,-4.1852e-26,-5.9652e-27,1.3527e-26,-2.0627e-26
6.1619e-25,-2.9906e-24,-6.6841e-25,-2.2524e-24,2.6634e-24,-3.2613e-25,-5.558e-25,-6.2119e-26,-4.8918e-26,-2.3099e-26,1.9216e-25,-4.0433e-26,1.3797e-26,9.6349e-26,-9.3651e-27,5.1805e-25,1.6978e-24,9.8492e-25,-3.8083e-25,-1.486e-24,-2.6047e-25,1.2487e-25,1.9194e-26,8.5034e-26,-2.2217e-26,-3.7181e-26,-8.8955e-26,-1.0643e-26,-1.6119e-26,-1.9166e-26,3.8765e-26,2.4724e-25,-3.9917e-26,-9.3251e-26,-3.8758e-25,-1.9607e-25,1.8427e-26,6.0945e-26,5.0053e-26,-1.4426e-26,-7.0436e-27,-3.2485e-26,-3.9196e-27,-1.2075e-26,-1.4971e-26,5.0931e-26,-1.087e-24,5.0525e-25,1.3705e-25,-1.1869e-24,-2.7479e-25,-3.2907e-26,-6.525e-26,9.0852e-26,-1.1279e-26,-1.5978e-26,-6.4361e-26,9.1031e-28,-3.6868e-27,-4.3057e-26
2.218e-25,3.612e-27,-2.0209e-25,-8.5451e-26,-3.2613e-25,2.2038e-25,1.9039e-28,-1.3999e-25,2.68e-25,-2.5687e-26,-7.1691e-26,5.2979e-26,-6.1778e-27,-3.3897e-26,-1.0994e-26,4.9268e-26,3.6137e-25,-1.2058e-24,-1.3894e-25,-2.6047e-25,-2.175e-25,9.5226e-26,1.2904e-25,5.9589e-25,9.6031e-27,5.0961e-26,1.7305e-27,-7.7939e-27,-1.0602e-26,-5.7957e-26,1.7843e-27,2.848e-25,5.5955e-25,4.4865e-26,-1.9607e-25,-4.6429e-25,5.2712e-26,4.5827e-26,-1.1773e-26,-5.3054e-27,-1.1012e-26,-3.6806e-26,-6.6635e-27,-1.3873e-26,2.6025e-27,4.9917e-26,-6.7397e-25,4.8849e-25,-2.7694e-25,-2.7479e-25,-9.3107e-25,1.5348e-25,2.4452e-25,2.7603e-25,-1.5636e-26,2.6975e-26,-1.3904e-25,-3.0351e-27,6.5873e-27,-2.7869e-26
1.5531e-25,-6.333e-24,-1.5529e-24,1.0842e-25,-5.558e-25,1.9039e-28,2.1412e-24,-2.2815e-24,-6.6874e-26,1.0966e-25,-3.402e-25,6.7393e-27,1.2423e-25,-9.725e-26,2.2655e-27,1.1653e-25,2.5019e-26,1.9645e-26,3.0832e-26,1.2487e-25,9.5226e-26,-4.9199e-25,-3.4116e-25,-1.1858e-25,2.7838e-26,4.8398e-26,6.7877e-26,-1.5967e-26,-1.3749e-26,-3.0511e-26,-1.8866e-26,-1.3856e-26,-1.9627e-25,7.1947e-27,1.8427e-26,5.2712e-26,-3.8177e-25,-8.5546e-26,5.4696e-26,7.6842e-27,9.8445e-27,4.2063e-26,-1.9234e-27,-5.5989e-27,-4.2907e-27,-1.6454e-26,1.7047e-27,-2.0583e-26,2.3286e-26,-3.2907e-26,1.5348e-25,-8.2214e-25,1.4476e-25,-1.9813e-25,1.7143e-26,8.3074e-27,9.4855e-26,-1.8183e-27,1.4324e-26,-4.2156e-26
1.2007e-24,-2.457e-24,-8.0474e-25,-3.9054e-25,-6.2119e-26,-1.3999e-25,-2.2815e-24,2.4863e-24,-3.0855e-25,-5.1432e-25,-3.9336e-26,-4.9919e-26,-5.3881e-26,2.3944e-25,-3.4133e-26,3.2989e-25,1.4528e-24,9.3268e-25,7.4346e-26,1.9194e-26,1.2904e-25,-3.4116e-25,-1.4564e-24,-2.2072e-25,1.0608e-25,-3.7685e-26,6.6264e-26,-3.19e-26,-6.6897e-26,-7.9386e-26,1.6927e-27,2.5297e-25,-1.0307e-25,1.2839e-26,6.0945e-26,4.5827e-26,-8.5546e-26,-3.7497e-25,-1.8014e-25,1.5613e-26,4.8153e-26,3.4498e-26,-1.3697e-26,-9.3755e-27,-3.5209e-26,9.3092e-26,-1.3679e-24,2.9691e-25,9.959e-27,-6.525e-26,2.4452e-25,1.4476e-25,-1.1567e-24,-2.1073e-25,-2.8372e-26,-4.1938e-26,7.0152e-26,-5.4145e-27,-1.8866e-26,-5.2457e-26
1.7475e-25,-1.1286e-25,-5.3632e-25,1.493e-26,-4.8918e-26,2.68e-25,-6.6874e-26,-3.0855e-25,2.7031e-25,-4.2064e-27,-1.4958e-25,2.4626e-25,-1.9407e-26,-7.0065e-26,5.8349e-26,-7.343e-26,3.252e-25,-1.7182e-24,7.6576e-26,8.5034e-26,5.9589e-25,-1.1858e-25,-2.2072e-25,-6.2855e-26,8.5419e-26,9.7176e-26,5.1747e-25,4.7881e-27,3.4584e-26,9.3855e-27,-7.9054e-26,2.7912e-25,4.7528e-25,5.1679e-26,5.0053e-26,-1.1773e-26,5.4696e-26,-1.8014e-25,-4.5316e-25,4.5675e-26,3.7949e-26,-1.6269e-26,-6.7756e-27,-1.7903e-26,-4.676e-26,-1.2082e-25,-1.0725e-24,-9.0881e-26,1.152e-25,9.0852e-26,2.7603e-25,-1.9813e-25,-2.1073e-25,-7.6052e-25,1.2606e-25,2.122e-25,2.3754e-25,-1.8928e-26,1.2758e-26,-1.2294e-25
1.609e-25,-6.3882e-24,-1.4753e-24,1.2301e-25,-2.3099e-26,-2.5687e-26,1.0966e-25,-5.1432e-25,-4.2064e-27,2.1368e-24,-2.2755e-24,-6.1811e-26,6.8054e-26,-2.9061e-25,1.1078e-26,8.4986e-26,-4.3215e-26,4.8339e-26,-1.5203e-26,-2.2217e-26,9.6031e-27,2.7838e-26,1.0608e-25,8.5419e-26,-4.9254e-25,-3.3948e-25,-1.1778e-25,2.5553e-26,7.8797e-26,7.0353e-26,-1.3454e-26,-2.9153e-26,-1.7075e-25,-2.3422e-27,-1.4426e-26,-5.3054e-27,7.6842e-27,1.5613e-26,4.5675e-26,-3.8285e-25,-8.7432e-26,5.6513e-26,6.9773e-27,1.157e-26,4.4671e-26,2.142e-26,1.5779e-26,4.4251e-26,-1.107e-27,-1.1279e-26,-1.5636e-26,1.7143e-26,-2.8372e-26,1.2606e-25,-8.202e-25,1.4143e-25,-1.8754e-25,2.0665e-26,-7.1052e-27,1.025e-25
1.1711e-24,-2.3434e-24,-7.542e-25,-8.154e-26,1.9216e-25,-7.1691e-26,-3.402e-25,-3.9336e-26,-1.4958e-25,-2.2755e-24,2.4964e-24,-2.9661e-25,-4.6413e-25,-1.4031e-25,-2.2984e-26,3.9744e-25,1.3625e-24,8.0298e-25,-1.8069e-27,-3.7181e-26,5.0961e-26,4.8398e-26,-3.7685e-26,9.7176e-26,-3.3948e-25,-1.4651e-24,-2.2782e-25,1.1553e-25,3.3992e-26,7.3069e-26,2.7715e-27,2.5509e-25,-1.1803e-25,-2.9954e-27,-7.0436e-27,-1.1012e-26,9.8445e-27,4.8153e-26,3.7949e-26,-8.7432e-26,-3.7711e-25,-1.8077e-25,1.4271e-26,4.8908e-26,4.1288e-26,4.3701e-26,-1.3498e-24,2.946e-25,1.8769e-26,-1.5978e-26,2.6975e-26,8.3074e-27,-4.1938e-26,2.122e-25,1.4143e-25,-1.1616e-24,-2.0804e-25,-3.4534e-26,-6.1883e-26,6.4154e-26
1.4916e-25,-8.319e-26,-5.0369e-25,5.4421e-28,-4.0433e-26,5.2979e-26,6.7393e-27,-4.9919e-26,2.4626e-25,-6.1811e-26,-2.9661e-25,2.5397e-25,3.052e-27,-1.2818e-25,2.0194e-25,2.3479e-26,3.0673e-25,-1.3297e-24,-3.6466e-26,-8.8955e-26,1.7305e-27,6.7877e-26,6.6264e-26,5.1747e-25,-1.1778e-25,-2.2782e-25,-4.6189e-26,8.2836e-26,1.0174e-25,5.0664e-25,-6.4331e-26,2.2746e-25,3.4079e-25,-2.786e-27,-3.2485e-26,-3.6806e-26,4.2063e-26,3.4498e-26,-1.6269e-26,5.6513e-26,-1.8077e-25,-4.412e-25,4.8584e-26,4.8373e-26,2.3021e-27,-5.7258e-26,-8.8245e-25,4.8565e-26,-4.1852e-26,-6.4361e-26,-1.3904e-25,9.4855e-26,7.0152e-26,2.3754e-25,-1.8754e-25,-2.0804e-25,-7.316e-25,1.1943e-25,1.9033e-25,2.3177e-25
2.2277e-27,-3.6646e-24,-8.4388e-25,4.473e-26,1.3797e-26,-6.1778e-27,1.2423e-25,-5.3881e-26,-1.9407e-26,6.8054e-26,-4.6413e-25,3.052e-27,1.9528e-24,-2.1164e-24,-4.6559e-26,4.2309e-26,-5.2292e-27,1.2408e-26,-1.6918e-27,-1.0643e-26,-7.7939e-27,-1.5967e-26,-3.19e-26,4.7881e-27,2.5553e-26,1.1553e-25,8.2836e-26,-4.5625e-25,-2.8974e-25,-8.7751e-26,-5.9587e-27,-8.4466e-27,-1.1954e-25,-2.0327e-27,-3.9196e-27,-6.6635e-27,-1.9234e-27,-1.3697e-26,-6.7756e-27,6.9773e-27,1.4271e-26,4.8584e-26,-3.8137e-25,-7.226e-26,6.406e-26,4.8848e-26,-6.1469e-26,5.9354e-26,-5.9652e-27,9.1031e-28,-3.0351e-27,-1.8183e-27,-5.4145e-27,-1.8928e-26,2.0665e-26,-3.4534e-26,1.1943e-25,-8.1007e-25,1.3135e-25,-1.1069e-25
5.7186e-25,-1.5625e-24,-4.0501e-25,5.0777e-26,9.6349e-26,-3.3897e-26,-9.725e-26,2.3944e-25,-7.0065e-26,-2.9061e-25,-1.4031e-25,-1.2818e-25,-2.1164e-24,2.0113e-24,-2.5674e-25,4.18e-25,8.3502e-25,5.9838e-25,-3.2546e-26,-1.6119e-26,-1.0602e-26,-1.3749e-26,-6.6897e-26,3.4584e-26,7.8797e-26,3.3992e-26,1.0174e-25,-2.8974e-25,-1.4564e-24,-2.0806e-25,1.4321e-26,1.5265e-25,-9.7564e-26,-6.1364e-27,-1.2075e-26,-1.3873e-26,-5.5989e-27,-9.3755e-27,-1.7903e-26,1.157e-26,4.8908e-26,4.8373e-26,-7.226e-26,-3.6985e-25,-1.443e-25,2.42e-27,-7.5045e-25,3.1534e-25,1.3527e-26,-3.6868e-27,6.5873e-27,1.4324e-26,-1.8866e-26,1.2758e-26,-7.1052e-27,-6.1883e-26,1.9033e-25,1.3135e-25,-1.0637e-24,-1.6392e-25
9.522e-26,-5.2143e-26,-3.4539e-25,-6.7693e-27,-9.3651e-27,-1.0994e-26,2.2655e-27,-3.4133e-26,5.8349e-26,1.1078e-26,-2.2984e-26,2.0194e-25,-4.6559e-26,-2.5674e-25,1.5268e-25,7.6316e-26,1.7917e-25,-7.3416e-25,-1.5809e-26,-1.9166e-26,-5.7957e-26,-3.0511e-26,-7.9386e-26,9.3855e-27,7.0353e-26,7.3069e-26,5.0664e-25,-8.7751e-26,-2.0806e-25,-3.5228e-26,-1.7859e-26,1.5785e-25,1.1688e-25,-9.3232e-27,-1.4971e-26,2.6025e-27,-4.2907e-27,-3.5209e-26,-4.676e-26,4.4671e-26,4.1288e-26,2.3021e-27,6.406e-26,-1.443e-25,-3.5823e-25,1.852e-26,-5.9332e-25,8.3197e-26,-2.0627e-26,-4.3057e-26,-2.7869e-26,-4.2156e-26,-5.2457e-26,-1.2294e-25,1.025e-25,6.4154e-26,2.3177e-25,-1.1069e-25,-1.6392e-25,-4.6388e-25
-1.3722e-24,-5.391e-20,-8.1439e-21,1.3394e-25,5.1805e-25,4.9268e-26,1.1653e-25,3.2989e-25,-7.343e-26,8.4986e-26,3.9744e-25,2.3479e-26,4.2309e-26,4.18e-25,7.6316e-26,-2.1294e-24,-5.1514e-20,-6.0086e-21,3.0406e-26,9.3894e-26,-1.5987e-25,-1.1833e-26,-1.3556e-25,-6.1736e-25,-9.8737e-27,-7.7681e-27,-2.7352e-25,7.5838e-27,1.028e-25,3.7351e-27,2.1622e-25,-1.0353e-19,-3.7031e-21,-1.0762e-25,1.9417e-26,-3.9931e-26,2.5176e-26,-2.9603e-26,7.2415e-26,-5.2619e-27,-1.5798e-26,1.5603e-26,-5.4635e-26,1.2956e-26,-5.34e-26,-1.0556e-24,8.5882e-20,5.4595e-21,6.179e-26,1.4509e-25,8.4473e-26,-7.0633e-26,1.7605e-25,-2.3839e-25,-2.7773e-28,9.0552e-26,-1.2767e-25,5.2565e-26,2.6569e-26,7.811e-27
-5.391e-20,1.0611e-14,1.6027e-15,3.296e-25,1.6978e-24,3.6137e-25,2.5019e-26,1.4528e-24,3.252e-25,-4.3215e-26,1.3625e-24,3.0673e-25,-5.2292e-27,8.3502e-25,1.7917e-25,-5.1514e-20,1.014e-14,1.183e-15,5.2746e-25,1.2842e-24,1.0356e-24,4.8174e-25,1.4309e-24,1.29e-24,2.4394e-25,1.3298e-24,1.4488e-24,1.8186e-25,8.112e-25,9.8958e-25,-1.0353e-19,2.0374e-14,7.2901e-16,5.9883e-26,1.5423e-24,1.1525e-24,-6.8111e-26,2.1741e-24,1.5806e-24,-9.0555e-26,2.1512e-24,1.3474e-24,1.2575e-26,1.1375e-24,8.8989e-25,8.5882e-20,-1.6902e-14,-1.0746e-15,-1.3237e-25,-1.52e-24,-1.0463e-24,-9.739e-26,-1.9656e-24,-1.6784e-24,-3.9429e-26,-1.9564e-24,-1.3461e-24,-1.1924e-25,-1.1047e-24,-8.7611e-25
-8.1439e-21,1.6027e-15,1.4846e-11,1.4359e-25,9.8492e-25,-1.2058e-24,1.9645e-26,9.3268e-25,-1.7182e-24,4.8339e-26,8.0298e-25,-1.3297e-24,1.2408e-26,5.9838e-25,-7.3416e-25,-6.0086e-21,1.183e-15,1.2134e-10,-5.1248e-25,2.3527e-25,-2.8967e-24,-5.7864e-25,-2.0203e-25,-4.3711e-24,-5.7747e-25,-4.1678e-25,-3.5582e-24,-3.8335e-25,-2.8253e-25,-2.0582e-24,-3.7031e-21,7.2901e-16,1.0022e-10,-3.6625e-25,-4.3892e-25,-2.6838e-25,-1.7163e-25,-2.5008e-25,3.4314e-25,-1.8638e-25,-2.7119e-25,6.6799e-26,-1.7656e-25,-3.5496e-25,-1.7664e-25,5.4595e-21,-1.0746e-15,-3.9585e-11,2.343e-25,7.4892e-25,5.3877e-25,-4.2883e-26,3.1648e-25,-3.033e-25,6.1191e-26,3.5679e-25,-3.464e-26,5.7798e-26,4.0699e-25,3.046e-26
1.3394e-25,3.296e-25,1.4359e-25,-5.1607e-25,-3.8083e-25,-1.3894e-25,3.0832e-26,7.4346e-26,7.6576e-26,-1.5203e-26,-1.8069e-27,-3.6466e-26,-1.6918e-27,-3.2546e-26,-1.5809e-26,3.0406e-26,5.2746e-25,-5.1248e-25,-1.888e-24,-2.1042e-25,-1.8204e-26,2.3289e-26,1.4635e-25,2.8914e-25,-1.7697e-26,-4.1954e-26,-1.0923e-25,-7.6668e-27,-3.7671e-26,-8.1332e-26,-1.0762e-25,5.9883e-26,-3.6625e-25,3.7686e-25,-5.0641e-25,8.1088e-25,-5.491e-26,-1.0512e-25,-9.6319e-26,1.18e-26,-4.5795e-27,5.3658e-26,8.3562e-27,-2.4226e-27,2.0392e-26,6.179e-26,-1.3237e-25,2.343e-25,-1.2909e-24,1.2006e-25,-4.029e-25,5.7059e-26,2.9787e-26,2.2693e-25,-8.4643e-27,3.1547e-26,-6.7039e-26,-1.1913e-26,2.2497e-26,-3.3887e-26
